"CustomerID","Prop_Score"
30078,0.000157345370882393
28300,0.000593736940107224
28095,0.000593736940107224
28781,0.000593736940107224
27991,0.000593736940107224
27993,0.000593736940107224
28776,0.000593736940107224
28093,0.000593736940107224
28968,0.000593736940107224
28094,0.000593736940107224
28016,0.000593736940107224
27992,0.000593736940107224
24561,0.000593736940107224
22568,0.000593736940107224
22710,0.000593736940107224
24562,0.000593736940107224
22805,0.000593736940107224
22660,0.000593736940107224
26863,0.000593736940107224
25313,0.000593736940107224
29083,0.000593736940107224
17649,0.000433725599195393
27164,0.000593736940107224
23604,0.000593736940107224
20942,0.000593736940107224
29153,0.000593736940107224
24553,0.000593736940107224
26911,0.000593736940107224
20948,0.000593736940107224
19516,0.000433725599195393
29131,0.000593736940107224
27806,0.000593736940107224
20178,0.000433739221841899
17820,0.000433725599195393
26901,0.000593736940107224
24108,0.000593736940107224
24129,0.000593736940107224
20961,0.000593736940107224
19481,0.000433725599195393
27730,0.000593736940107224
23611,0.000593736940107224
29061,0.000593736940107224
23634,0.000593736940107224
23953,0.000593736940107224
24535,0.000593736940107224
27165,0.000593736940107224
27927,0.000593736940107224
27929,0.000593736940107224
24150,0.000593736940107224
23912,0.000593736940107224
25753,0.000593736940107224
17819,0.000433725599195393
17818,0.000433725599195393
25544,0.000593736940107224
23916,0.000593736940107224
20146,0.000433739221841899
23623,0.000593736940107224
20141,0.000433739221841899
24120,0.000593736940107224
20840,0.000593736940107224
24078,0.000593736940107224
26820,0.000593736940107224
29076,0.000593736940107224
24538,0.000593736940107224
24691,0.000593736940107224
27989,0.000593736940107224
25547,0.000593736940107224
20795,0.000593736940107224
20142,0.000433739221841899
20956,0.000593736940107224
27221,0.000593736940107224
29269,0.000593736940107224
24572,0.000593736940107224
27331,0.000593736940107224
25477,0.000593736940107224
29051,0.000593736940107224
29287,0.000593736940107224
14399,0.000433739221841899
20277,0.000433725599195393
16084,0.000433739221841899
25433,0.000593736940107224
19431,0.000433739221841899
26806,0.000593736940107224
16047,0.000433739221841899
21546,0.000593736940107224
16245,0.000433725599195393
17616,0.000433725599195393
22559,0.000593736940107224
19214,0.000433725599195393
16274,0.000433725599195393
17550,0.000433725599195393
24489,0.000593736940107224
26026,0.000593736940107224
22730,0.000593736940107224
24763,0.000593736940107224
14628,0.000433739221841899
24369,0.000593736940107224
23488,0.000593736940107224
21306,0.000593736940107224
25801,0.000593736940107224
24132,0.000593736940107224
17434,0.000433739221841899
17685,0.000433739221841899
17173,0.000433739221841899
16503,0.000433725599195393
17165,0.000433739221841899
23518,0.000593736940107224
17339,0.000433739221841899
24471,0.000593736940107224
15956,0.000433739221841899
19390,0.000433739221841899
19370,0.000433739221841899
18182,0.000433739221841899
15979,0.000433739221841899
17113,0.000433739221841899
28874,0.000593736940107224
15550,0.000433739221841899
16816,0.000433739221841899
28280,0.000593736940107224
14762,0.000433739221841899
27204,0.000593736940107224
17265,0.000433725599195393
23770,0.000593736940107224
23967,0.000593736940107224
26449,0.000593736940107224
24600,0.000593736940107224
19351,0.000433725599195393
17449,0.000433725599195393
16853,0.000433739221841899
17014,0.000433739221841899
20089,0.000433739221841899
24566,0.000593736940107224
12811,0.000433739221841899
17547,0.000433725599195393
18425,0.000433739221841899
19465,0.000433739221841899
23363,0.000593736940107224
27334,0.000593736940107224
20269,0.000433739221841899
27995,0.000593736940107224
18668,0.000433739221841899
21277,0.000593736940107224
27049,0.000593736940107224
18387,0.000433739221841899
22387,0.000593736940107224
22380,0.000593736940107224
17683,0.000433739221841899
22960,0.000593736940107224
18179,0.000433739221841899
17456,0.000433739221841899
17426,0.000433725599195393
21115,0.000593736940107224
21279,0.000593736940107224
27022,0.000593736940107224
26173,0.000593736940107224
27807,0.000593736940107224
18424,0.000433739221841899
28328,0.000593736940107224
15258,0.000433739221841899
16992,0.000433739221841899
17602,0.000433739221841899
17684,0.000433739221841899
28274,0.000593736940107224
27031,0.000593736940107224
16039,0.000433739221841899
20079,0.000433739221841899
21836,0.000593736940107224
27110,0.000593736940107224
25109,0.000593736940107224
21866,0.000593736940107224
18153,0.000433739221841899
17630,0.000433725599195393
23935,0.000593736940107224
16293,0.000433739221841899
19317,0.000433739221841899
27703,0.000593736940107224
23535,0.000593736940107224
17436,0.000433725599195393
16154,0.000433739221841899
22530,0.000593736940107224
19928,0.000433725599195393
17391,0.000433725599195393
28123,0.000593736940107224
17587,0.000433725599195393
22554,0.000593736940107224
16858,0.000433739221841899
15966,0.000433739221841899
28252,0.000593736940107224
17357,0.000433739221841899
22457,0.000593736940107224
15982,0.000433739221841899
24593,0.000593736940107224
27979,0.000593736940107224
18072,0.000433739221841899
18499,0.000433725599195393
15387,0.000433725599195393
15416,0.000433725599195393
17430,0.000433739221841899
25340,0.000593736940107224
19327,0.000433739221841899
27414,0.000593736940107224
16904,0.000433725599195393
17376,0.000433725599195393
24897,0.000593736940107224
27947,0.000593736940107224
25648,0.000593736940107224
19644,0.000433725599195393
19210,0.000433739221841899
16966,0.000433739221841899
25804,0.000593736940107224
16757,0.000433739221841899
16737,0.000433739221841899
17452,0.000433739221841899
17688,0.000433739221841899
25327,0.000593736940107224
27592,0.000593736940107224
21869,0.000593736940107224
17689,0.000433739221841899
17525,0.000433725599195393
17673,0.000433725599195393
15315,0.000433739221841899
24825,0.000593736940107224
20419,0.000433725599195393
26180,0.000593736940107224
17431,0.000433725599195393
16644,0.000433739221841899
25298,0.000593736940107224
22859,0.000593736940107224
20312,0.000433739221841899
27913,0.000593736940107224
27926,0.000593736940107224
17697,0.000433725599195393
26678,0.000593736940107224
15360,0.000433725599195393
17488,0.000433725599195393
19404,0.000433739221841899
27591,0.000593736940107224
22015,0.000593736940107224
26226,0.000593736940107224
21851,0.000593736940107224
23553,0.000593736940107224
24240,0.000593736940107224
15420,0.000433725599195393
24380,0.000593736940107224
18552,0.000433739221841899
25476,0.000593736940107224
28533,0.000593736940107224
14922,0.000433739221841899
26387,0.000593736940107224
24064,0.000593736940107224
24630,0.000593736940107224
29230,0.000593736940107224
28906,0.000593736940107224
15960,0.000433739221841899
18779,0.000433739221841899
15573,0.000433739221841899
28919,0.000593736940107224
15412,0.000433739221841899
22858,0.000593736940107224
24207,0.000593736940107224
22382,0.000593736940107224
15386,0.000433725599195393
17603,0.000433725599195393
23945,0.000593736940107224
26176,0.000593736940107224
27188,0.000593736940107224
17523,0.000433739221841899
23498,0.000593736940107224
18453,0.000433739221841899
18070,0.000433739221841899
14729,0.000433739221841899
23345,0.000593736940107224
13786,0.000433739221841899
20978,0.000593736940107224
27628,0.000593736940107224
16499,0.000433725599195393
28277,0.000593736940107224
23346,0.000593736940107224
16765,0.000433725599195393
22829,0.000593736940107224
17532,0.000433725599195393
17454,0.000433725599195393
17440,0.000433725599195393
16063,0.000433739221841899
21852,0.000593736940107224
20189,0.000433725599195393
16860,0.000433739221841899
25825,0.000593736940107224
22386,0.000593736940107224
25367,0.000593736940107224
29267,0.000593736940107224
16817,0.000433739221841899
17169,0.000433739221841899
18402,0.000433739221841899
23427,0.000593736940107224
16671,0.000433739221841899
24134,0.000593736940107224
18661,0.000433739221841899
22532,0.000593736940107224
22589,0.000593736940107224
18750,0.000433725599195393
18099,0.000433739221841899
26350,0.000593736940107224
15421,0.000433725599195393
24731,0.000593736940107224
21363,0.000593736940107224
23442,0.000593736940107224
28282,0.000593736940107224
23368,0.000593736940107224
29039,0.000593736940107224
24881,0.000593736940107224
27019,0.000593736940107224
28310,0.000593736940107224
27061,0.000593736940107224
14513,0.000433739221841899
16008,0.000433739221841899
29003,0.000593736940107224
15818,0.000433739221841899
16768,0.000433725599195393
25473,0.000593736940107224
25241,0.000593736940107224
23673,0.000593736940107224
17104,0.000433739221841899
18385,0.000433739221841899
27997,0.000593736940107224
17541,0.000433739221841899
17526,0.000433725599195393
15458,0.000433739221841899
24703,0.000593736940107224
19919,0.000433739221841899
25785,0.000593736940107224
16381,0.000433739221841899
14527,0.000433739221841899
21263,0.000593736940107224
24415,0.000593736940107224
23437,0.000593736940107224
29290,0.000593736940107224
21838,0.000593736940107224
16357,0.000433739221841899
22772,0.000593736940107224
17590,0.000433739221841899
24895,0.000593736940107224
17168,0.000433739221841899
16240,0.000433725599195393
24376,0.000593736940107224
21845,0.000593736940107224
28286,0.000593736940107224
25141,0.000593736940107224
15776,0.000433739221841899
21850,0.000593736940107224
17534,0.000433725599195393
23657,0.000593736940107224
22856,0.000593736940107224
28768,0.000593736940107224
16722,0.000433739221841899
18423,0.000433725599195393
14899,0.000433739221841899
19638,0.000433725599195393
21868,0.000593736940107224
19363,0.000433725599195393
27207,0.000593736940107224
17520,0.000433725599195393
24891,0.000593736940107224
28151,0.000593736940107224
14920,0.000433739221841899
24607,0.000593736940107224
22755,0.000593736940107224
26802,0.000593736940107224
16903,0.000433739221841899
17432,0.000433739221841899
16960,0.000433739221841899
18555,0.000433725599195393
18531,0.000433725599195393
16842,0.000433739221841899
24816,0.000593736940107224
16669,0.000433725599195393
19463,0.000433739221841899
24109,0.000593736940107224
24464,0.000593736940107224
17538,0.000433725599195393
26051,0.000593736940107224
24111,0.000593736940107224
22918,0.000593736940107224
17131,0.000433739221841899
17368,0.000433739221841899
16650,0.000433725599195393
16988,0.000433739221841899
19748,0.000433739221841899
15423,0.000433739221841899
21725,0.000593736940107224
23430,0.000593736940107224
17132,0.000433725599195393
28911,0.000593736940107224
25456,0.000593736940107224
20967,0.000593736940107224
25349,0.000593736940107224
22814,0.000593736940107224
21859,0.000593736940107224
17344,0.000433739221841899
14942,0.000433739221841899
20099,0.000433725599195393
18421,0.000433739221841899
21860,0.000593736940107224
17395,0.000433725599195393
24218,0.000593736940107224
15907,0.000433739221841899
17015,0.000433739221841899
17160,0.000433739221841899
17606,0.000433725599195393
14766,0.000433739221841899
27039,0.000593736940107224
15344,0.000433739221841899
14763,0.000433739221841899
15560,0.000433739221841899
23643,0.000593736940107224
17275,0.000433725599195393
